,locationId,location,parameter,value,unit,country,city,latitude,longitude,utc,local
133,6386,"Warszawa, ul. Wokalna",no2,35.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 02:00:00+00:00,2023-07-10 04:00:00+02:00
134,6386,"Warszawa, ul. Wokalna",no2,37.0,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 03:00:00+00:00,2023-07-10 05:00:00+02:00
135,6386,"Warszawa, ul. Wokalna",no2,43.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 04:00:00+00:00,2023-07-10 06:00:00+02:00
136,6386,"Warszawa, ul. Wokalna",no2,38.3,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 05:00:00+00:00,2023-07-10 07:00:00+02:00
137,6386,"Warszawa, ul. Wokalna",no2,35.0,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 06:00:00+00:00,2023-07-10 08:00:00+02:00
138,6386,"Warszawa, ul. Wokalna",no2,40.5,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 07:00:00+00:00,2023-07-10 09:00:00+02:00
139,6386,"Warszawa, ul. Wokalna",no2,14.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 08:00:00+00:00,2023-07-10 10:00:00+02:00
140,6386,"Warszawa, ul. Wokalna",no2,4.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 10:00:00+00:00,2023-07-10 12:00:00+02:00
141,6386,"Warszawa, ul. Wokalna",no2,4.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 11:00:00+00:00,2023-07-10 13:00:00+02:00
142,6386,"Warszawa, ul. Wokalna",no2,3.9,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 12:00:00+00:00,2023-07-10 14:00:00+02:00
143,6386,"Warszawa, ul. Wokalna",no2,5.7,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 13:00:00+00:00,2023-07-10 15:00:00+02:00
144,6386,"Warszawa, ul. Wokalna",no2,5.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 14:00:00+00:00,2023-07-10 16:00:00+02:00
145,6386,"Warszawa, ul. Wokalna",no2,5.0,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 15:00:00+00:00,2023-07-10 17:00:00+02:00
146,6386,"Warszawa, ul. Wokalna",no2,6.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 16:00:00+00:00,2023-07-10 18:00:00+02:00
147,6386,"Warszawa, ul. Wokalna",no2,9.4,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 17:00:00+00:00,2023-07-10 19:00:00+02:00
148,6386,"Warszawa, ul. Wokalna",no2,17.2,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 18:00:00+00:00,2023-07-10 20:00:00+02:00
149,6386,"Warszawa, ul. Wokalna",no2,27.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 19:00:00+00:00,2023-07-10 21:00:00+02:00
150,6386,"Warszawa, ul. Wokalna",no2,22.7,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 20:00:00+00:00,2023-07-10 22:00:00+02:00
151,6386,"Warszawa, ul. Wokalna",no2,15.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 21:00:00+00:00,2023-07-10 23:00:00+02:00
152,6386,"Warszawa, ul. Wokalna",no2,15.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 22:00:00+00:00,2023-07-11 00:00:00+02:00
153,6386,"Warszawa, ul. Wokalna",no2,13.5,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-10 23:00:00+00:00,2023-07-11 01:00:00+02:00
154,6386,"Warszawa, ul. Wokalna",no2,6.6,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-11 11:00:00+00:00,2023-07-11 13:00:00+02:00
155,6386,"Warszawa, ul. Wokalna",no2,6.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-11 12:00:00+00:00,2023-07-11 14:00:00+02:00
156,6386,"Warszawa, ul. Wokalna",no2,5.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-11 13:00:00+00:00,2023-07-11 15:00:00+02:00
157,6386,"Warszawa, ul. Wokalna",no2,5.1,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-11 14:00:00+00:00,2023-07-11 16:00:00+02:00
158,6386,"Warszawa, ul. Wokalna",no2,3.8,µg/m³,PL,Warszawa,52.160772,21.033819,2023-07-11 15:00:00+00:00,2023-07-11 17:00:00+02:00
